"","melody.id","note.id","melody.name","cpitch","information.content","entropy","Viewpoint","Time"
"547",2,2,"""Schoenberg_I""",85,10.632485,3.4102886,"cpint","After"
"548",2,3,"""Schoenberg_I""",83,2.66457,2.863495,"cpint","After"
"549",2,4,"""Schoenberg_I""",86,5.2599897,2.7763016,"cpint","After"
"550",2,5,"""Schoenberg_I""",84,2.897785,2.8999996,"cpint","After"
"551",2,6,"""Schoenberg_I""",80,5.7370143,3.2315564,"cpint","After"
"552",2,7,"""Schoenberg_I""",75,5.494388,2.7235415,"cpint","After"
"553",2,8,"""Schoenberg_I""",88,12.249167,3.5718873,"cpint","After"
"554",2,9,"""Schoenberg_I""",82,9.819222,3.177558,"cpint","After"
"555",2,10,"""Schoenberg_I""",81,5.263813,2.8671417,"cpint","After"
"556",2,11,"""Schoenberg_I""",90,7.684206,3.1677356,"cpint","After"
"557",2,12,"""Schoenberg_I""",90,1.9095081,2.21475,"cpint","After"
"558",2,13,"""Schoenberg_I""",89,4.0071654,1.9514976,"cpint","After"
"559",3,1,"""Schoenberg_RI""",65,5.4594316,5.45943,"cpint","After"
"560",3,2,"""Schoenberg_RI""",66,3.73603,3.4897125,"cpint","After"
"561",3,3,"""Schoenberg_RI""",69,5.0279126,3.5714037,"cpint","After"
"562",3,4,"""Schoenberg_RI""",70,3.9210138,3.3512561,"cpint","After"
"563",3,5,"""Schoenberg_RI""",64,7.9173384,3.6273532,"cpint","After"
"564",3,6,"""Schoenberg_RI""",75,7.299492,2.8953333,"cpint","After"
"565",3,7,"""Schoenberg_RI""",68,7.2152643,3.1018655,"cpint","After"
"566",3,8,"""Schoenberg_RI""",72,3.381264,3.5705662,"cpint","After"
"567",3,9,"""Schoenberg_RI""",74,5.4309845,2.6420531,"cpint","After"
"568",3,10,"""Schoenberg_RI""",71,5.637672,2.5828815,"cpint","After"
"569",3,11,"""Schoenberg_RI""",71,2.9341486,3.3305368,"cpint","After"
"570",3,12,"""Schoenberg_RI""",73,3.3822975,3.2456229,"cpint","After"
"571",3,13,"""Schoenberg_RI""",67,10.006739,3.314482,"cpint","After"
"572",3,14,"""Schoenberg_RI""",67,3.1944392,3.4387827,"cpint","After"
"573",4,1,"""Webern_froh_1""",67,5.4594316,5.45943,"cpint","After"
"574",4,2,"""Webern_froh_1""",64,4.1228175,3.4959521,"cpint","After"
"575",4,3,"""Webern_froh_1""",75,11.744391,3.567792,"cpint","After"
"576",4,4,"""Webern_froh_1""",78,5.0350327,3.8152075,"cpint","After"
"577",4,5,"""Webern_froh_1""",73,4.862966,3.3253796,"cpint","After"
"578",4,6,"""Webern_froh_1""",65,8.715418,3.37413,"cpint","After"
"579",4,7,"""Webern_froh_1""",62,6.7234836,2.8913841,"cpint","After"
"580",4,8,"""Webern_froh_1""",59,3.8130848,3.759978,"cpint","After"
"581",4,9,"""Webern_froh_1""",70,11.58337,2.9792905,"cpint","After"
"582",4,10,"""Webern_froh_1""",72,4.4025655,2.9787033,"cpint","After"
"583",4,11,"""Webern_froh_1""",69,4.0200377,3.3990917,"cpint","After"
"584",4,12,"""Webern_froh_1""",80,8.961428,3.5882833,"cpint","After"
"585",4,13,"""Webern_froh_1""",67,11.3221245,3.246793,"cpint","After"
"586",4,14,"""Webern_froh_1""",76,7.784551,3.6058547,"cpint","After"
"587",4,15,"""Webern_froh_1""",63,13.5978,2.8185623,"cpint","After"
"588",4,16,"""Webern_froh_1""",66,4.7147703,3.9189532,"cpint","After"
"589",5,1,"""Webern_qrt_V1_2""",72,5.4594316,5.45943,"cpint","After"
"590",5,2,"""Webern_qrt_V1_2""",83,11.263249,3.4822354,"cpint","After"
"591",5,3,"""Webern_qrt_V1_2""",74,8.853926,3.4256663,"cpint","After"
"592",5,4,"""Webern_qrt_V1_2""",61,11.715772,3.7548227,"cpint","After"
"593",5,5,"""Webern_qrt_V1_2""",69,3.9336884,3.75526,"cpint","After"
"594",5,6,"""Webern_qrt_V1_2""",82,14.126097,2.8709605,"cpint","After"
"595",5,7,"""Webern_qrt_V1_2""",67,14.355506,3.557834,"cpint","After"
"596",5,8,"""Webern_qrt_V1_2""",80,11.003167,3.5697238,"cpint","After"
"597",5,9,"""Webern_qrt_V1_2""",88,5.6161857,3.9194598,"cpint","After"
"598",5,10,"""Webern_qrt_V1_2""",75,7.5289497,2.8642478,"cpint","After"
"599",5,11,"""Webern_qrt_V1_2""",66,9.373362,3.0240116,"cpint","After"
"600",5,12,"""Webern_qrt_V1_2""",77,4.517115,4.6049685,"cpint","After"
"601",6,1,"""Webern_qrt_V2_1""",68,5.4594316,5.45943,"cpint","After"
"602",6,2,"""Webern_qrt_V2_1""",55,11.365311,3.4885433,"cpint","After"
"603",6,3,"""Webern_qrt_V2_1""",70,3.0573328,3.645532,"cpint","After"
"604",6,4,"""Webern_qrt_V2_1""",73,6.9376163,1.7182014,"cpint","After"
"605",6,5,"""Webern_qrt_V2_1""",62,13.466255,3.3761737,"cpint","After"
"606",6,6,"""Webern_qrt_V2_1""",71,2.1068957,3.3417134,"cpint","After"
"607",6,7,"""Webern_qrt_V2_1""",60,3.0062804,3.0479617,"cpint","After"
"608",6,8,"""Webern_qrt_V2_1""",75,15.381402,2.2322316,"cpint","After"
"609",6,9,"""Webern_qrt_V2_1""",66,8.758745,3.227699,"cpint","After"
"610",6,10,"""Webern_qrt_V2_1""",77,7.340324,3.8227453,"cpint","After"
"611",6,11,"""Webern_qrt_V2_1""",57,13.515519,3.7552698,"cpint","After"
"612",6,12,"""Webern_qrt_V2_1""",70,11.385962,3.589167,"cpint","After"
"613",6,13,"""Webern_qrt_V2_1""",67,4.980871,4.0669665,"cpint","After"
"614",1,1,"""Dallapiccola_quartina_2""",90,5.4594316,5.45943,"cpint-cpintfref","After"
"615",1,2,"""Dallapiccola_quartina_2""",83,9.470693,2.387358,"cpint-cpintfref","After"
"616",1,3,"""Dallapiccola_quartina_2""",62,12.622654,2.2281435,"cpint-cpintfref","After"
"617",1,4,"""Dallapiccola_quartina_2""",57,7.2271037,2.75534,"cpint-cpintfref","After"
"618",1,5,"""Dallapiccola_quartina_2""",55,1.3812557,2.758489,"cpint-cpintfref","After"
"619",1,6,"""Dallapiccola_quartina_2""",51,8.924637,2.967657,"cpint-cpintfref","After"
"620",1,7,"""Dallapiccola_quartina_2""",76,11.485315,2.7749586,"cpint-cpintfref","After"
"621",1,8,"""Dallapiccola_quartina_2""",76,2.337252,2.7110083,"cpint-cpintfref","After"
"622",1,9,"""Dallapiccola_quartina_2""",58,13.1810665,2.6482463,"cpint-cpintfref","After"
"623",1,10,"""Dallapiccola_quartina_2""",56,2.0832086,3.1278293,"cpint-cpintfref","After"
"624",1,11,"""Dallapiccola_quartina_2""",53,4.032395,2.1958408,"cpint-cpintfref","After"
"625",1,12,"""Dallapiccola_quartina_2""",61,13.085088,2.819537,"cpint-cpintfref","After"
"626",1,13,"""Dallapiccola_quartina_2""",72,8.149367,3.2840278,"cpint-cpintfref","After"
"627",2,1,"""Schoenberg_I""",79,5.4594316,5.45943,"cpint-cpintfref","After"
"628",2,2,"""Schoenberg_I""",85,11.318273,2.7311053,"cpint-cpintfref","After"
"629",2,3,"""Schoenberg_I""",83,8.558879,1.568007,"cpint-cpintfref","After"
"630",2,4,"""Schoenberg_I""",86,4.0379343,2.1775513,"cpint-cpintfref","After"
"631",2,5,"""Schoenberg_I""",84,0.49959645,1.5394229,"cpint-cpintfref","After"
"632",2,6,"""Schoenberg_I""",80,8.772545,2.8782547,"cpint-cpintfref","After"
"633",2,7,"""Schoenberg_I""",75,7.329335,2.8043482,"cpint-cpintfref","After"
"634",2,8,"""Schoenberg_I""",88,11.031194,2.4257116,"cpint-cpintfref","After"
"635",2,9,"""Schoenberg_I""",82,8.606846,1.8602442,"cpint-cpintfref","After"
"636",2,10,"""Schoenberg_I""",81,2.2794263,2.659039,"cpint-cpintfref","After"
"637",2,11,"""Schoenberg_I""",90,14.042099,2.5048566,"cpint-cpintfref","After"
"638",2,12,"""Schoenberg_I""",90,2.8932848,2.641932,"cpint-cpintfref","After"
"639",2,13,"""Schoenberg_I""",89,0.8978226,2.723004,"cpint-cpintfref","After"
"640",3,1,"""Schoenberg_RI""",65,5.4594316,5.45943,"cpint-cpintfref","After"
"641",3,2,"""Schoenberg_RI""",66,8.131151,3.2301953,"cpint-cpintfref","After"
"642",3,3,"""Schoenberg_RI""",69,6.1765575,2.7386544,"cpint-cpintfref","After"
"643",3,4,"""Schoenberg_RI""",70,3.5356333,2.8211453,"cpint-cpintfref","After"
"644",3,5,"""Schoenberg_RI""",64,7.210656,2.5450377,"cpint-cpintfref","After"
"645",3,6,"""Schoenberg_RI""",75,12.740999,1.9691187,"cpint-cpintfref","After"
"646",3,7,"""Schoenberg_RI""",68,7.316815,2.3536503,"cpint-cpintfref","After"
"647",3,8,"""Schoenberg_RI""",72,2.4760149,2.9540024,"cpint-cpintfref","After"
"648",3,9,"""Schoenberg_RI""",74,4.090796,2.5228245,"cpint-cpintfref","After"
"649",3,10,"""Schoenberg_RI""",71,6.9135966,2.491448,"cpint-cpintfref","After"
"650",3,11,"""Schoenberg_RI""",71,5.806002,0.6810013,"cpint-cpintfref","After"
"651",3,12,"""Schoenberg_RI""",73,7.51323,2.5816092,"cpint-cpintfref","After"
"652",3,13,"""Schoenberg_RI""",67,9.236631,1.2738419,"cpint-cpintfref","After"
"653",3,14,"""Schoenberg_RI""",67,3.3048651,3.1315749,"cpint-cpintfref","After"
"654",4,1,"""Webern_froh_1""",67,5.4594316,5.45943,"cpint-cpintfref","After"
"655",4,2,"""Webern_froh_1""",64,3.1683586,3.2576835,"cpint-cpintfref","After"
"656",4,3,"""Webern_froh_1""",75,13.424227,2.769529,"cpint-cpintfref","After"
"657",4,4,"""Webern_froh_1""",78,8.391935,2.9108284,"cpint-cpintfref","After"
"658",4,5,"""Webern_froh_1""",73,8.645662,2.1232088,"cpint-cpintfref","After"
"659",4,6,"""Webern_froh_1""",65,9.192268,2.6140313,"cpint-cpintfref","After"
"660",4,7,"""Webern_froh_1""",62,3.1153607,2.6595771,"cpint-cpintfref","After"
"661",4,8,"""Webern_froh_1""",59,4.0597425,2.760174,"cpint-cpintfref","After"
"662",4,9,"""Webern_froh_1""",70,11.965668,2.319591,"cpint-cpintfref","After"
"663",4,10,"""Webern_froh_1""",72,3.1756883,2.588418,"cpint-cpintfref","After"
"664",4,11,"""Webern_froh_1""",69,5.101049,3.3119557,"cpint-cpintfref","After"
"665",4,12,"""Webern_froh_1""",80,12.50706,2.53002,"cpint-cpintfref","After"
"666",4,13,"""Webern_froh_1""",67,7.328346,2.821121,"cpint-cpintfref","After"
"667",4,14,"""Webern_froh_1""",76,7.3565435,1.6198463,"cpint-cpintfref","After"
"668",4,15,"""Webern_froh_1""",63,13.084619,2.4671173,"cpint-cpintfref","After"
"669",4,16,"""Webern_froh_1""",66,8.809503,2.4921317,"cpint-cpintfref","After"
"670",5,1,"""Webern_qrt_V1_2""",72,5.4594316,5.45943,"cpint-cpintfref","After"
"671",5,2,"""Webern_qrt_V1_2""",83,10.221845,3.2224915,"cpint-cpintfref","After"
"672",5,3,"""Webern_qrt_V1_2""",74,8.932036,2.1410964,"cpint-cpintfref","After"
"673",5,4,"""Webern_qrt_V1_2""",61,13.0549555,2.819514,"cpint-cpintfref","After"
"674",5,5,"""Webern_qrt_V1_2""",69,5.278216,3.3766768,"cpint-cpintfref","After"
"675",5,6,"""Webern_qrt_V1_2""",82,11.709045,2.2845192,"cpint-cpintfref","After"
"676",5,7,"""Webern_qrt_V1_2""",67,10.985621,2.2867956,"cpint-cpintfref","After"
"677",5,8,"""Webern_qrt_V1_2""",80,12.772108,3.2530317,"cpint-cpintfref","After"
"678",5,9,"""Webern_qrt_V1_2""",88,8.48424,2.8193142,"cpint-cpintfref","After"
"679",5,10,"""Webern_qrt_V1_2""",75,12.081191,2.1917906,"cpint-cpintfref","After"
"680",5,11,"""Webern_qrt_V1_2""",66,9.418896,2.4433913,"cpint-cpintfref","After"
"681",5,12,"""Webern_qrt_V1_2""",77,2.0614657,2.496607,"cpint-cpintfref","After"
"682",6,1,"""Webern_qrt_V2_1""",68,5.4594316,5.45943,"cpint-cpintfref","After"
"683",6,2,"""Webern_qrt_V2_1""",55,7.293849,2.9157853,"cpint-cpintfref","After"
"684",6,3,"""Webern_qrt_V2_1""",70,1.3488187,2.762761,"cpint-cpintfref","After"
"685",6,4,"""Webern_qrt_V2_1""",73,11.356015,1.9817073,"cpint-cpintfref","After"
"686",6,5,"""Webern_qrt_V2_1""",62,8.149367,3.2840283,"cpint-cpintfref","After"
"687",6,6,"""Webern_qrt_V2_1""",71,8.053748,2.7552254,"cpint-cpintfref","After"
"688",6,7,"""Webern_qrt_V2_1""",60,7.0261,2.4588022,"cpint-cpintfref","After"
"689",6,8,"""Webern_qrt_V2_1""",75,13.823664,2.5188048,"cpint-cpintfref","After"
"690",6,9,"""Webern_qrt_V2_1""",66,8.392703,2.9163902,"cpint-cpintfref","After"
"691",6,10,"""Webern_qrt_V2_1""",77,2.0614657,2.496607,"cpint-cpintfref","After"
"692",6,11,"""Webern_qrt_V2_1""",57,12.296378,2.636902,"cpint-cpintfref","After"
"693",6,12,"""Webern_qrt_V2_1""",70,10.966811,2.5855434,"cpint-cpintfref","After"
"694",6,13,"""Webern_qrt_V2_1""",67,3.9823432,2.6649814,"cpint-cpintfref","After"
"695",1,1,"""Dallapiccola_quartina_2""",90,7.610377,5.109447,"cpintfref","After"
"696",1,2,"""Dallapiccola_quartina_2""",83,7.4477043,4.561584,"cpintfref","After"
"697",1,3,"""Dallapiccola_quartina_2""",62,5.400116,4.475549,"cpintfref","After"
"698",1,4,"""Dallapiccola_quartina_2""",57,6.7501593,4.8855176,"cpintfref","After"
"699",1,5,"""Dallapiccola_quartina_2""",55,3.1384072,4.4803276,"cpintfref","After"
"700",1,6,"""Dallapiccola_quartina_2""",51,8.569825,4.7856045,"cpintfref","After"
"701",1,7,"""Dallapiccola_quartina_2""",76,7.142416,4.8118825,"cpintfref","After"
"702",1,8,"""Dallapiccola_quartina_2""",76,4.762197,4.8964696,"cpintfref","After"
"703",1,9,"""Dallapiccola_quartina_2""",58,9.736305,4.8209696,"cpintfref","After"
"704",1,10,"""Dallapiccola_quartina_2""",56,5.3135257,5.000866,"cpintfref","After"
"705",1,11,"""Dallapiccola_quartina_2""",53,5.8096757,4.256053,"cpintfref","After"
"706",1,12,"""Dallapiccola_quartina_2""",61,9.290735,4.896108,"cpintfref","After"
"707",1,13,"""Dallapiccola_quartina_2""",72,4.2266817,4.9103937,"cpintfref","After"
"708",2,1,"""Schoenberg_I""",79,4.4271054,5.0233626,"cpintfref","After"
"709",2,2,"""Schoenberg_I""",85,9.176856,4.635237,"cpintfref","After"
"710",2,3,"""Schoenberg_I""",83,7.4727626,4.880658,"cpintfref","After"
"711",2,4,"""Schoenberg_I""",86,5.7001367,5.1608934,"cpintfref","After"
"712",2,5,"""Schoenberg_I""",84,2.6955144,3.8420255,"cpintfref","After"
"713",2,6,"""Schoenberg_I""",80,7.801393,4.76494,"cpintfref","After"
"714",2,7,"""Schoenberg_I""",75,7.2631803,4.378525,"cpintfref","After"
"715",2,8,"""Schoenberg_I""",88,6.8300242,5.148861,"cpintfref","After"
"716",2,9,"""Schoenberg_I""",82,8.184431,4.7286434,"cpintfref","After"
"717",2,10,"""Schoenberg_I""",81,3.4881208,4.460231,"cpintfref","After"
"718",2,11,"""Schoenberg_I""",90,10.460932,4.491808,"cpintfref","After"
"719",2,12,"""Schoenberg_I""",90,7.3266,4.6924562,"cpintfref","After"
"720",2,13,"""Schoenberg_I""",89,4.8149037,4.575249,"cpintfref","After"
"721",3,1,"""Schoenberg_RI""",65,4.5931582,5.0234714,"cpintfref","After"
"722",3,2,"""Schoenberg_RI""",66,8.185228,4.8383336,"cpintfref","After"
"723",3,3,"""Schoenberg_RI""",69,5.511314,4.7733197,"cpintfref","After"
"724",3,4,"""Schoenberg_RI""",70,5.2380576,4.709372,"cpintfref","After"
"725",3,5,"""Schoenberg_RI""",64,8.5192585,4.403968,"cpintfref","After"
"726",3,6,"""Schoenberg_RI""",75,8.880221,4.4301505,"cpintfref","After"
"727",3,7,"""Schoenberg_RI""",68,6.494631,5.070387,"cpintfref","After"
"728",3,8,"""Schoenberg_RI""",72,5.296504,4.557971,"cpintfref","After"
"729",3,9,"""Schoenberg_RI""",74,5.9262443,4.453657,"cpintfref","After"
"730",3,10,"""Schoenberg_RI""",71,7.848709,4.7295594,"cpintfref","After"
"731",3,11,"""Schoenberg_RI""",71,7.784093,3.349167,"cpintfref","After"
"732",3,12,"""Schoenberg_RI""",73,7.9017572,5.0039973,"cpintfref","After"
"733",3,13,"""Schoenberg_RI""",67,8.910152,3.4529364,"cpintfref","After"
"734",3,14,"""Schoenberg_RI""",67,4.545979,4.707564,"cpintfref","After"
"735",4,1,"""Webern_froh_1""",67,4.154357,5.1093264,"cpintfref","After"
"736",4,2,"""Webern_froh_1""",64,5.6186333,4.738099,"cpintfref","After"
"737",4,3,"""Webern_froh_1""",75,9.0598545,4.686676,"cpintfref","After"
"738",4,4,"""Webern_froh_1""",78,5.903081,5.071877,"cpintfref","After"
"739",4,5,"""Webern_froh_1""",73,9.256579,4.9590564,"cpintfref","After"
"740",4,6,"""Webern_froh_1""",65,6.5069537,4.8490477,"cpintfref","After"
"741",4,7,"""Webern_froh_1""",62,5.9478464,4.4892616,"cpintfref","After"
"742",4,8,"""Webern_froh_1""",59,5.8184814,4.8452926,"cpintfref","After"
"743",4,9,"""Webern_froh_1""",70,9.763256,4.241777,"cpintfref","After"
"744",4,10,"""Webern_froh_1""",72,5.066585,4.9810977,"cpintfref","After"
"745",4,11,"""Webern_froh_1""",69,6.1142025,5.1115594,"cpintfref","After"
"746",4,12,"""Webern_froh_1""",80,8.84481,4.278721,"cpintfref","After"
"747",4,13,"""Webern_froh_1""",67,3.7760231,4.8766346,"cpintfref","After"
"748",4,14,"""Webern_froh_1""",76,8.1769705,3.4853814,"cpintfref","After"
"749",4,15,"""Webern_froh_1""",63,9.222402,4.567643,"cpintfref","After"
"750",4,16,"""Webern_froh_1""",66,3.216727,4.5756636,"cpintfref","After"
"751",5,1,"""Webern_qrt_V1_2""",72,4.6148953,5.1094475,"cpintfref","After"
"752",5,2,"""Webern_qrt_V1_2""",83,5.073247,4.8736115,"cpintfref","After"
"753",5,3,"""Webern_qrt_V1_2""",74,5.7700276,4.4174495,"cpintfref","After"
"754",5,4,"""Webern_qrt_V1_2""",61,8.296905,4.7994123,"cpintfref","After"
"755",5,5,"""Webern_qrt_V1_2""",69,6.0754943,3.9700248,"cpintfref","After"
"756",5,6,"""Webern_qrt_V1_2""",82,5.9321156,3.939985,"cpintfref","After"
"757",5,7,"""Webern_qrt_V1_2""",67,4.573232,5.1038914,"cpintfref","After"
"758",5,8,"""Webern_qrt_V1_2""",80,4.455201,5.065378,"cpintfref","After"
"759",5,9,"""Webern_qrt_V1_2""",88,8.684951,4.390847,"cpintfref","After"
"760",5,10,"""Webern_qrt_V1_2""",75,3.8370068,4.6670604,"cpintfref","After"
"761",5,11,"""Webern_qrt_V1_2""",66,5.6508737,4.5668845,"cpintfref","After"
"762",5,12,"""Webern_qrt_V1_2""",77,5.6578703,5.161283,"cpintfref","After"
"763",6,1,"""Webern_qrt_V2_1""",68,6.952442,5.109406,"cpintfref","After"
"764",6,2,"""Webern_qrt_V2_1""",55,3.8785346,4.9333572,"cpintfref","After"
"765",6,3,"""Webern_qrt_V2_1""",70,6.1994805,4.700676,"cpintfref","After"
"766",6,4,"""Webern_qrt_V2_1""",73,8.955913,5.0394626,"cpintfref","After"
"767",6,5,"""Webern_qrt_V2_1""",62,4.1902556,5.1308913,"cpintfref","After"
"768",6,6,"""Webern_qrt_V2_1""",71,6.009625,5.028924,"cpintfref","After"
"769",6,7,"""Webern_qrt_V2_1""",60,3.4268923,4.158328,"cpintfref","After"
"770",6,8,"""Webern_qrt_V2_1""",75,7.3371873,5.0010905,"cpintfref","After"
"771",6,9,"""Webern_qrt_V2_1""",66,8.768371,4.6843667,"cpintfref","After"
"772",6,10,"""Webern_qrt_V2_1""",77,5.5787964,5.0514755,"cpintfref","After"
"773",6,11,"""Webern_qrt_V2_1""",57,5.4695554,4.6373835,"cpintfref","After"
"774",6,12,"""Webern_qrt_V2_1""",70,8.034014,4.2144737,"cpintfref","After"
"775",6,13,"""Webern_qrt_V2_1""",67,4.3126216,5.1824417,"cpintfref","After"
"776",1,1,"""Dallapiccola_quartina_2""",90,9.1788,4.5884676,"cpitch","After"
"777",1,2,"""Dallapiccola_quartina_2""",83,9.780889,3.907372,"cpitch","After"
"778",1,3,"""Dallapiccola_quartina_2""",62,4.864512,4.3395734,"cpitch","After"
"779",1,4,"""Dallapiccola_quartina_2""",57,5.774258,3.9745739,"cpitch","After"
"780",1,5,"""Dallapiccola_quartina_2""",55,2.7858925,3.4431298,"cpitch","After"
"781",1,6,"""Dallapiccola_quartina_2""",51,8.220632,2.977264,"cpitch","After"
"782",1,7,"""Dallapiccola_quartina_2""",76,8.266085,3.0959468,"cpitch","After"
"783",1,8,"""Dallapiccola_quartina_2""",76,2.4256968,3.1476796,"cpitch","After"
"784",1,9,"""Dallapiccola_quartina_2""",58,9.754983,3.1985958,"cpitch","After"
"785",1,10,"""Dallapiccola_quartina_2""",56,3.8435147,3.4375165,"cpitch","After"
"786",1,11,"""Dallapiccola_quartina_2""",53,2.8108888,2.655107,"cpitch","After"
"787",1,12,"""Dallapiccola_quartina_2""",61,11.66067,2.9480543,"cpitch","After"
"788",1,13,"""Dallapiccola_quartina_2""",72,5.567284,3.6985273,"cpitch","After"
"789",2,1,"""Schoenberg_I""",79,7.4039416,4.446408,"cpitch","After"
"790",2,2,"""Schoenberg_I""",85,13.51293,3.760329,"cpitch","After"
"791",2,3,"""Schoenberg_I""",83,8.844095,4.8153124,"cpitch","After"
"792",2,4,"""Schoenberg_I""",86,11.568332,4.0629377,"cpitch","After"
"793",2,5,"""Schoenberg_I""",84,9.3958435,4.7448378,"cpitch","After"
"794",2,6,"""Schoenberg_I""",80,8.560476,4.749928,"cpitch","After"
"795",2,7,"""Schoenberg_I""",75,6.937077,4.3384624,"cpitch","After"
"796",2,8,"""Schoenberg_I""",88,9.328754,3.4521403,"cpitch","After"
"797",2,9,"""Schoenberg_I""",82,11.444952,3.2097356,"cpitch","After"
"798",2,10,"""Schoenberg_I""",81,11.406817,3.2842183,"cpitch","After"
"799",2,11,"""Schoenberg_I""",90,11.417607,4.1227846,"cpitch","After"
"800",2,12,"""Schoenberg_I""",90,11.773913,3.2532277,"cpitch","After"
"801",2,13,"""Schoenberg_I""",89,10.686766,3.764368,"cpitch","After"
"802",3,1,"""Schoenberg_RI""",65,4.1093793,4.5893326,"cpitch","After"
"803",3,2,"""Schoenberg_RI""",66,6.8552575,3.7287502,"cpitch","After"
"804",3,3,"""Schoenberg_RI""",69,4.2678323,3.2683072,"cpitch","After"
"805",3,4,"""Schoenberg_RI""",70,4.0246735,3.267435,"cpitch","After"
"806",3,5,"""Schoenberg_RI""",64,7.966991,3.1173856,"cpitch","After"
"807",3,6,"""Schoenberg_RI""",75,10.078288,2.4639776,"cpitch","After"
"808",3,7,"""Schoenberg_RI""",68,7.5762796,2.792511,"cpitch","After"
"809",3,8,"""Schoenberg_RI""",72,4.0949683,3.6755562,"cpitch","After"
"810",3,9,"""Schoenberg_RI""",74,5.224563,2.1379776,"cpitch","After"
"811",3,10,"""Schoenberg_RI""",71,3.7400887,3.0993602,"cpitch","After"
"812",3,11,"""Schoenberg_RI""",71,2.6257362,3.0434115,"cpitch","After"
"813",3,12,"""Schoenberg_RI""",73,3.6715715,2.9117343,"cpitch","After"
"814",3,13,"""Schoenberg_RI""",67,8.800993,2.6144345,"cpitch","After"
"815",3,14,"""Schoenberg_RI""",67,3.1092715,2.8659303,"cpitch","After"
"816",4,1,"""Webern_froh_1""",67,3.526271,4.5890236,"cpitch","After"
"817",4,2,"""Webern_froh_1""",64,4.336838,3.6326685,"cpitch","After"
"818",4,3,"""Webern_froh_1""",75,8.562218,3.6250594,"cpitch","After"
"819",4,4,"""Webern_froh_1""",78,8.372793,2.7999554,"cpitch","After"
"820",4,5,"""Webern_froh_1""",73,6.9526196,2.6885376,"cpitch","After"
"821",4,6,"""Webern_froh_1""",65,8.729174,2.5744178,"cpitch","After"
"822",4,7,"""Webern_froh_1""",62,3.9674914,3.6856077,"cpitch","After"
"823",4,8,"""Webern_froh_1""",59,4.971444,3.4959993,"cpitch","After"
"824",4,9,"""Webern_froh_1""",70,9.170492,2.757365,"cpitch","After"
"825",4,10,"""Webern_froh_1""",72,2.494895,3.3860605,"cpitch","After"
"826",4,11,"""Webern_froh_1""",69,3.2261877,3.1213393,"cpitch","After"
"827",4,12,"""Webern_froh_1""",80,16.363401,2.9308898,"cpitch","After"
"828",4,13,"""Webern_froh_1""",67,3.688926,4.430288,"cpitch","After"
"829",4,14,"""Webern_froh_1""",76,7.3144736,3.0734963,"cpitch","After"
"830",4,15,"""Webern_froh_1""",63,11.0607395,2.2713723,"cpitch","After"
"831",4,16,"""Webern_froh_1""",66,6.185381,3.724255,"cpitch","After"
"832",5,1,"""Webern_qrt_V1_2""",72,3.658347,4.5885415,"cpitch","After"
"833",5,2,"""Webern_qrt_V1_2""",83,13.204733,3.2719061,"cpitch","After"
"834",5,3,"""Webern_qrt_V1_2""",74,4.6921973,4.1722317,"cpitch","After"
"835",5,4,"""Webern_qrt_V1_2""",61,11.17891,3.1425552,"cpitch","After"
